# FPR TPR
0.000892 0.394318
0.000892 0.394335
0.000892 0.394368
0.000892 0.394402
0.000892 0.394435
0.000892 0.394502
0.000892 0.394602
0.000892 0.394652
0.000902 0.394652
0.000902 0.394669
0.000902 0.394703
0.000902 0.394769
0.000902 0.394803
0.000902 0.394920
0.000902 0.394953
0.000902 0.394987
0.000902 0.395020
0.000902 0.395087
0.000902 0.395120
0.000902 0.395137
0.000902 0.395170
0.000902 0.395221
0.000902 0.395271
0.000902 0.395304
0.000902 0.395388
0.000902 0.395421
0.000902 0.395521
0.000902 0.395555
0.000902 0.395572
0.000913 0.395572
0.000913 0.395588
0.000913 0.395622
0.000913 0.395638
0.000913 0.395672
0.000913 0.395689
0.000913 0.395722
0.000913 0.395839
0.000913 0.395872
0.000913 0.395922
0.000913 0.395973
0.000913 0.396039
0.000913 0.396056
0.000913 0.396106
0.000913 0.396190
0.000913 0.396240
0.000913 0.396257
0.000913 0.396290
0.000913 0.396307
0.000913 0.396374
0.000913 0.396390
0.000913 0.396457
0.000913 0.396507
0.000913 0.396574
0.000913 0.396591
0.000913 0.396624
0.000933 0.396658
0.000933 0.396674
0.000933 0.396775
0.000933 0.396842
0.000933 0.396858
0.000933 0.396892
0.000933 0.396942
0.000933 0.397009
0.000933 0.397042
0.000933 0.397109
0.000933 0.397142
0.000933 0.397159
0.000933 0.397226
0.000933 0.397276
0.000933 0.397293
0.000933 0.397376
0.000933 0.397410
0.000933 0.397426
0.000933 0.397477
0.000933 0.397510
0.000933 0.397527
0.000933 0.397594
0.000933 0.397644
0.000933 0.397677
0.000933 0.397694
0.000933 0.397727
0.000943 0.397727
0.000943 0.397777
0.000943 0.397811
0.000943 0.397844
0.000943 0.397894
0.000943 0.397928
0.000943 0.397945
0.000943 0.397978
0.000943 0.398028
0.000943 0.398061
0.000943 0.398112
0.000943 0.398162
0.000943 0.398212
0.000943 0.398245
0.000943 0.398295
0.000943 0.398329
0.000943 0.398412
0.000943 0.398479
0.000943 0.398580
0.000943 0.398613
0.000943 0.398663
0.000943 0.398713
0.000943 0.398747
0.000943 0.398780
0.000943 0.398797
0.000943 0.398830
0.000943 0.398864
0.000943 0.398897
0.000943 0.398947
0.000943 0.398997
0.000943 0.399047
0.000954 0.399098
0.000954 0.399131
0.000954 0.399181
0.000954 0.399215
0.000954 0.399248
0.000954 0.399281
0.000954 0.399332
0.000954 0.399365
0.000954 0.399398
0.000964 0.399415
0.000964 0.399449
0.000964 0.399482
0.000964 0.399549
0.000964 0.399649
0.000964 0.399682
0.000964 0.399716
0.000964 0.399749
0.000964 0.399783
0.000964 0.399850
0.000964 0.399883
0.000964 0.399900
0.000964 0.399933
0.000964 0.399983
0.000964 0.400000
0.000964 0.400033
0.000974 0.400050
0.000974 0.400117
0.000974 0.400150
0.000974 0.400184
0.000974 0.400284
0.000984 0.400284
0.000984 0.400318
0.000984 0.400384
0.000984 0.400401
0.000984 0.400434
0.000995 0.400434
0.000995 0.400468
0.000995 0.400485
0.000995 0.400551
0.000995 0.400618
0.000995 0.400652
0.000995 0.400702
0.000995 0.400752
0.000995 0.400802
0.000995 0.400819
0.000995 0.400919
0.000995 0.400936
0.000995 0.400986
0.000995 0.401003
0.000995 0.401036
0.000995 0.401186
0.001005 0.401203
0.001005 0.401237
0.001005 0.401454
0.001005 0.401504
0.001005 0.401521
0.001005 0.401621
0.001005 0.401688
0.001005 0.401755
0.001005 0.401805
0.001005 0.401872
0.001005 0.401922
0.001005 0.402039
0.001005 0.402072
0.001005 0.402172
0.001005 0.402223
0.001005 0.402289
0.001005 0.402340
0.001005 0.402440
0.001005 0.402473
0.001005 0.402507
0.001005 0.402540
0.001005 0.402557
0.001005 0.402590
0.001005 0.402741
0.001005 0.402774
0.001015 0.402774
0.001015 0.402841
0.001015 0.402908
0.001015 0.402924
0.001015 0.402991
0.001015 0.403025
0.001015 0.403075
0.001015 0.403108
0.001025 0.403108
0.001025 0.403192
0.001025 0.403225
0.001025 0.403292
0.001025 0.403326
0.001025 0.403376
0.001025 0.403409
0.001036 0.403409
0.001036 0.403459
0.001036 0.403526
0.001036 0.403676
0.001036 0.403710
0.001036 0.403727
0.001036 0.403760
0.001036 0.403827
0.001036 0.403894
0.001036 0.404027
0.001036 0.404094
0.001036 0.404144
0.001036 0.404178
0.001036 0.404311
0.001036 0.404328
0.001036 0.404462
0.001036 0.404512
0.001036 0.404529
0.001036 0.404596
0.001046 0.404629
0.001046 0.404662
0.001046 0.404679
0.001046 0.404713
0.001046 0.404729
0.001046 0.404763
0.001056 0.404779
0.001056 0.404813
0.001056 0.404830
0.001056 0.404896
0.001056 0.404913
0.001056 0.404963
0.001056 0.405030
0.001056 0.405097
0.001056 0.405130
0.001056 0.405197
0.001056 0.405231
0.001056 0.405264
0.001056 0.405331
0.001056 0.405364
0.001056 0.405398
0.001056 0.405448
0.001056 0.405465
0.001056 0.405498
0.001056 0.405515
0.001056 0.405582
0.001056 0.405632
0.001056 0.405665
0.001056 0.405699
0.001056 0.405832
0.001056 0.405866
0.001056 0.405899
0.001056 0.405932
0.001056 0.405983
0.001056 0.406016
0.001056 0.406066
0.001056 0.406133
0.001056 0.406200
0.001056 0.406217
0.001056 0.406250
0.001056 0.406267
0.001056 0.406334
0.001066 0.406350
0.001066 0.406384
0.001066 0.406584
0.001066 0.406618
0.001066 0.406668
0.001087 0.406668
0.001087 0.406684
0.001087 0.406718
0.001097 0.406718
0.001097 0.406751
0.001097 0.406768
0.001097 0.406801
0.001097 0.406818
0.001097 0.406852
0.001097 0.406868
0.001097 0.406935
0.001097 0.406969
0.001097 0.407002
0.001097 0.407019
0.001097 0.407052
0.001097 0.407102
0.001107 0.407102
0.001107 0.407136
0.001107 0.407186
0.001107 0.407219
0.001107 0.407286
0.001107 0.407336
0.001107 0.407386
0.001107 0.407420
0.001107 0.407453
0.001107 0.407487
0.001107 0.407503
0.001118 0.407503
0.001118 0.407537
0.001118 0.407553
0.001118 0.407620
0.001118 0.407654
0.001118 0.407670
0.001128 0.407687
0.001128 0.407754
0.001128 0.407821
0.001128 0.407888
0.001128 0.407921
0.001128 0.407971
0.001128 0.408005
0.001128 0.408055
0.001128 0.408072
0.001128 0.408122
0.001128 0.408155
0.001138 0.408189
0.001138 0.408205
0.001138 0.408239
0.001138 0.408255
0.001148 0.408272
0.001148 0.408322
0.001148 0.408389
0.001148 0.408406
0.001148 0.408439
0.001159 0.408456
0.001159 0.408506
0.001159 0.408573
0.001159 0.408606
0.001159 0.408640
0.001159 0.408707
0.001159 0.408773
0.001159 0.408807
0.001159 0.408857
0.001159 0.408924
0.001169 0.408941
0.001169 0.408974
0.001169 0.409007
0.001169 0.409074
0.001179 0.409074
0.001179 0.409108
0.001179 0.409141
0.001179 0.409174
0.001179 0.409225
0.001179 0.409258
0.001179 0.409325
0.001179 0.409342
0.001179 0.409375
0.001179 0.409392
0.001179 0.409442
0.001179 0.409475
0.001179 0.409509
0.001179 0.409525
0.001189 0.409525
0.001189 0.409559
0.001189 0.409626
0.001200 0.409626
0.001200 0.409642
0.001200 0.409676
0.001200 0.409709
0.001200 0.409743
0.001200 0.409776
0.001200 0.409809
0.001200 0.409826
0.001200 0.409876
0.001200 0.409893
0.001200 0.409943
0.001200 0.409977
0.001200 0.410043
0.001210 0.410060
0.001210 0.410160
0.001220 0.410160
0.001220 0.410227
0.001220 0.410378
0.001220 0.410411
0.001220 0.410428
0.001220 0.410495
0.001220 0.410578
0.001220 0.410628
0.001220 0.410662
0.001220 0.410729
0.001220 0.410762
0.001220 0.410795
0.001220 0.410846
0.001220 0.410862
0.001220 0.410912
0.001220 0.410946
0.001220 0.410996
0.001220 0.411013
0.001220 0.411046
0.001220 0.411063
0.001220 0.411096
0.001230 0.411096
0.001230 0.411130
0.001230 0.411163
0.001230 0.411213
0.001230 0.411263
0.001230 0.411280
0.001230 0.411314
0.001230 0.411330
0.001241 0.411330
0.001241 0.411347
0.001241 0.411397
0.001241 0.411414
0.001241 0.411497
0.001241 0.411531
0.001241 0.411631
0.001241 0.411681
0.001241 0.411748
0.001241 0.411765
0.001251 0.411765
0.001251 0.411781
0.001251 0.411815
0.001251 0.411882
0.001251 0.411915
0.001261 0.411932
0.001261 0.411965
0.001261 0.411999
0.001261 0.412015
0.001261 0.412066
0.001261 0.412082
0.001261 0.412116
0.001261 0.412166
0.001261 0.412182
0.001261 0.412216
0.001261 0.412233
0.001261 0.412299
0.001261 0.412350
0.001271 0.412350
0.001271 0.412416
0.001271 0.412483
0.001282 0.412500
0.001282 0.412517
0.001282 0.412550
0.001282 0.412584
0.001282 0.412617
0.001282 0.412734
0.001282 0.412767
0.001282 0.412851
0.001282 0.412934
0.001282 0.412968
0.001282 0.413018
0.001282 0.413051
0.001282 0.413102
0.001282 0.413118
0.001282 0.413152
0.001282 0.413202
0.001282 0.413302
0.001282 0.413336
0.001282 0.413402
0.001282 0.413436
0.001282 0.413519
0.001282 0.413536
0.001282 0.413586
0.001282 0.413603
0.001292 0.413603
0.001292 0.413636
0.001292 0.413686
0.001302 0.413703
0.001302 0.413720
0.001302 0.413787
0.001302 0.413837
0.001302 0.413870
0.001302 0.413887
0.001312 0.413887
0.001312 0.413987
0.001312 0.414021
0.001312 0.414054
0.001323 0.414071
0.001323 0.414088
0.001323 0.414188
0.001323 0.414255
0.001333 0.414255
0.001333 0.414271
0.001333 0.414305
0.001333 0.414338
0.001333 0.414372
0.001333 0.414405
0.001333 0.414439
0.001333 0.414455
0.001333 0.414489
0.001333 0.414505
0.001333 0.414539
0.001333 0.414589
0.001333 0.414622
0.001333 0.414656
0.001333 0.414689
0.001333 0.414706
0.001333 0.414739
0.001333 0.414756
0.001333 0.414806
0.001333 0.414856
0.001333 0.414890
0.001333 0.414923
0.001333 0.414973
0.001333 0.415040
0.001333 0.415090
0.001333 0.415274
0.001333 0.415307
0.001333 0.415358
0.001333 0.415408
0.001333 0.415424
0.001333 0.415491
0.001333 0.415575
0.001343 0.415592
0.001343 0.415642
0.001343 0.415658
0.001353 0.415725
0.001353 0.415759
0.001353 0.415842
0.001353 0.415876
0.001364 0.415892
0.001364 0.415909
0.001364 0.415943
0.001364 0.415959
0.001364 0.416009
0.001364 0.416026
0.001364 0.416093
0.001364 0.416143
0.001364 0.416176
0.001364 0.416210
0.001364 0.416260
0.001364 0.416277
0.001364 0.416310
0.001364 0.416327
0.001364 0.416394
0.001364 0.416444
0.001364 0.416527
0.001364 0.416561
0.001364 0.416578
0.001364 0.416611
0.001364 0.416661
0.001364 0.416711
0.001364 0.416745
0.001374 0.416745
0.001374 0.416778
0.001374 0.416811
0.001374 0.416845
0.001384 0.416845
0.001384 0.416878
0.001384 0.416912
0.001384 0.416962
0.001384 0.417029
0.001384 0.417079
0.001384 0.417096
0.001384 0.417129
0.001384 0.417146
0.001384 0.417196
0.001384 0.417213
0.001384 0.417246
0.001384 0.417263
0.001384 0.417296
0.001384 0.417346
0.001384 0.417413
0.001384 0.417463
0.001384 0.417480
0.001384 0.417513
0.001384 0.417530
0.001384 0.417597
0.001384 0.417614
0.001384 0.417714
0.001384 0.417747
0.001395 0.417747
0.001395 0.417781
0.001395 0.417848
0.001395 0.417898
0.001405 0.417898
0.001415 0.417965
0.001415 0.417981
0.001415 0.418015
0.001415 0.418065
0.001415 0.418165
0.001425 0.418182
0.001425 0.418299
0.001436 0.418299
0.001436 0.418332
0.001436 0.418366
0.001436 0.418399
0.001436 0.418483
0.001436 0.418533
0.001436 0.418583
0.001436 0.418616
0.001436 0.418666
0.001436 0.418767
0.001436 0.418817
0.001436 0.418850
0.001436 0.418867
0.001436 0.418934
0.001436 0.418951
0.001436 0.418984
0.001436 0.419017
0.001436 0.419084
0.001436 0.419134
0.001436 0.419168
0.001436 0.419201
0.001436 0.419268
0.001436 0.419318
0.001436 0.419385
0.001436 0.419402
0.001446 0.419402
0.001446 0.419435
0.001446 0.419469
0.001446 0.419502
0.001446 0.419535
0.001446 0.419569
0.001446 0.419602
0.001446 0.419619
0.001446 0.419652
0.001446 0.419703
0.001456 0.419719
0.001456 0.419753
0.001456 0.419820
0.001456 0.419886
0.001456 0.419953
0.001456 0.420020
0.001466 0.420053
0.001466 0.420104
0.001466 0.420170
0.001466 0.420204
0.001477 0.420204
0.001477 0.420237
0.001487 0.420237
0.001487 0.420304
0.001487 0.420338
0.001487 0.420371
0.001497 0.420371
0.001497 0.420421
0.001497 0.420622
0.001497 0.420655
0.001497 0.420689
0.001497 0.420722
0.001497 0.420755
0.001497 0.420805
0.001497 0.420822
0.001497 0.420956
0.001497 0.421006
0.001497 0.421073
0.001497 0.421140
0.001497 0.421190
0.001497 0.421223
0.001497 0.421257
0.001497 0.421290
0.001497 0.421324
0.001507 0.421340
0.001507 0.421390
0.001507 0.421424
0.001507 0.421441
0.001507 0.421474
0.001507 0.421507
0.001507 0.421541
0.001507 0.421641
0.001507 0.421658
0.001507 0.421691
0.001507 0.421741
0.001507 0.421775
0.001507 0.421808
0.001507 0.421842
0.001507 0.421908
0.001507 0.421942
0.001507 0.422009
0.001507 0.422076
0.001507 0.422092
0.001507 0.422193
0.001518 0.422226
0.001518 0.422276
0.001518 0.422326
0.001518 0.422360
0.001518 0.422393
0.001518 0.422410
0.001528 0.422410
0.001528 0.422443
0.001528 0.422510
0.001538 0.422510
0.001538 0.422543
0.001538 0.422594
0.001538 0.422627
0.001538 0.422660
0.001538 0.422761
0.001538 0.422777
0.001548 0.422777
0.001548 0.422878
0.001548 0.422978
0.001548 0.423028
0.001548 0.423061
0.001548 0.423078
0.001548 0.423112
0.001548 0.423162
0.001559 0.423178
0.001559 0.423212
0.001559 0.423346
0.001569 0.423346
0.001569 0.423412
0.001569 0.423463
0.001569 0.423479
0.001579 0.423479
0.001579 0.423529
0.001579 0.423546
0.001579 0.423580
0.001579 0.423630
0.001579 0.423646
0.001579 0.423680
0.001589 0.423713
0.001589 0.423730
0.001589 0.423780
0.001589 0.423814
0.001589 0.423864
0.001589 0.423897
0.001589 0.423914
0.001589 0.423964
0.001589 0.423997
0.001589 0.424031
0.001589 0.424081
0.001589 0.424114
0.001600 0.424164
0.001600 0.424198
0.001600 0.424231
0.001600 0.424248
0.001600 0.424281
0.001600 0.424348
0.001600 0.424398
0.001600 0.424465
0.001600 0.424566
0.001610 0.424599
0.001610 0.424632
0.001610 0.424666
0.001610 0.424716
0.001610 0.424749
0.001610 0.424783
0.001610 0.424799
0.001610 0.424866
0.001610 0.424900
0.001610 0.424933
0.001610 0.424983
0.001610 0.425017
0.001610 0.425033
0.001620 0.425033
0.001620 0.425150
0.001620 0.425284
0.001620 0.425318
0.001630 0.425334
0.001630 0.425384
0.001641 0.425451
0.001641 0.425485
0.001641 0.425518
0.001641 0.425585
0.001641 0.425618
0.001651 0.425635
0.001651 0.425668
0.001651 0.425685
0.001651 0.425735
0.001651 0.425752
0.001651 0.425802
0.001651 0.425836
0.001651 0.425852
0.001651 0.425886
0.001651 0.425919
0.001651 0.425969
0.001651 0.426003
0.001651 0.426070
0.001651 0.426120
0.001651 0.426153
0.001651 0.426186
0.001651 0.426220
0.001651 0.426270
0.001651 0.426337
0.001651 0.426354
0.001651 0.426387
0.001661 0.426387
0.001661 0.426404
0.001661 0.426437
0.001661 0.426471
0.001661 0.426504
0.001661 0.426588
0.001671 0.426588
0.001671 0.426621
0.001671 0.426688
0.001671 0.426771
0.001671 0.426838
0.001671 0.426872
0.001671 0.426939
0.001671 0.426955
0.001671 0.426989
0.001671 0.427005
0.001671 0.427039
0.001671 0.427055
0.001671 0.427106
0.001671 0.427139
0.001671 0.427172
0.001671 0.427206
0.001671 0.427223
0.001671 0.427256
0.001671 0.427273
0.001671 0.427340
0.001671 0.427406
0.001671 0.427473
0.001671 0.427523
0.001671 0.427540
0.001671 0.427640
0.001671 0.427657
0.001671 0.427691
0.001671 0.427741
0.001682 0.427741
0.001682 0.427791
0.001682 0.427841
0.001682 0.427858
0.001682 0.427924
0.001682 0.427975
0.001682 0.427991
0.001682 0.428025
0.001682 0.428142
0.001682 0.428175
0.001682 0.428242
0.001682 0.428275
0.001682 0.428292
0.001682 0.428326
0.001682 0.428376
0.001682 0.428409
0.001682 0.428543
0.001682 0.428610
0.001682 0.428643
0.001682 0.428676
0.001682 0.428743
0.001682 0.428894
0.001682 0.428910
0.001682 0.428944
0.001682 0.428961
0.001682 0.428994
0.001682 0.429027
0.001692 0.429027
0.001692 0.429061
0.001692 0.429094
0.001692 0.429144
0.001692 0.429195
0.001692 0.429211
0.001692 0.429245
0.001692 0.429378
0.001692 0.429428
0.001692 0.429462
0.001692 0.429495
0.001692 0.429512
0.001692 0.429545
0.001692 0.429579
0.001692 0.429646
0.001692 0.429763
0.001692 0.429830
0.001692 0.429880
0.001692 0.429913
0.001692 0.429930
0.001692 0.429980
0.001692 0.430013
0.001692 0.430064
0.001692 0.430097
0.001692 0.430130
0.001692 0.430164
0.001692 0.430180
0.001692 0.430214
0.001692 0.430247
0.001692 0.430281
0.001692 0.430314
0.001702 0.430314
0.001702 0.430331
0.001702 0.430364
0.001702 0.430431
0.001712 0.430431
0.001723 0.430448
0.001723 0.430498
0.001723 0.430531
0.001723 0.430582
0.001733 0.430582
0.001733 0.430598
0.001733 0.430665
0.001733 0.430682
0.001733 0.430715
0.001733 0.430732
0.001743 0.430732
0.001743 0.430799
0.001743 0.430816
0.001743 0.430866
0.001743 0.430899
0.001743 0.430932
0.001743 0.430966
0.001743 0.430999
0.001743 0.431049
0.001753 0.431049
0.001753 0.431083
0.001753 0.431166
0.001764 0.431166
0.001764 0.431183
0.001764 0.431233
0.001764 0.431267
0.001764 0.431334
0.001764 0.431350
0.001764 0.431417
0.001764 0.431451
0.001764 0.431517
0.001764 0.431601
0.001764 0.431651
0.001764 0.431701
0.001774 0.431701
0.001774 0.431751
0.001784 0.431751
0.001784 0.431768
0.001784 0.431835
0.001794 0.431852
0.001794 0.431885
0.001794 0.431918
0.001794 0.431952
0.001805 0.432002
0.001805 0.432035
0.001805 0.432069
0.001805 0.432102
0.001805 0.432119
0.001805 0.432186
0.001805 0.432253
0.001805 0.432286
0.001805 0.432353
0.001805 0.432420
0.001805 0.432453
0.001805 0.432470
0.001805 0.432503
0.001805 0.432520
0.001805 0.432587
0.001805 0.432637
0.001805 0.432737
0.001805 0.432754
0.001805 0.432888
0.001805 0.432938
0.001815 0.432938
0.001815 0.432971
0.001815 0.433038
0.001815 0.433072
0.001815 0.433105
0.001815 0.433155
0.001815 0.433172
0.001815 0.433205
0.001815 0.433305
0.001815 0.433456
0.001815 0.433489
0.001815 0.433523
0.001815 0.433590
0.001815 0.433623
0.001815 0.433640
0.001815 0.433673
0.001815 0.433740
0.001825 0.433757
0.001825 0.433790
0.001825 0.433807
0.001825 0.433874
0.001825 0.433974
0.001825 0.434041
0.001825 0.434141
0.001825 0.434174
0.001835 0.434258
0.001835 0.434291
0.001846 0.434291
0.001846 0.434342
0.001846 0.434375
0.001846 0.434425
0.001846 0.434459
0.001846 0.434592
0.001846 0.434642
0.001856 0.434659
0.001856 0.434709
0.001856 0.434776
0.001856 0.434809
0.001856 0.434826
0.001856 0.434893
0.001856 0.434993
0.001856 0.435027
0.001856 0.435060
0.001856 0.435094
0.001856 0.435127
0.001856 0.435144
0.001866 0.435144
0.001866 0.435194
0.001866 0.435261
0.001866 0.435277
0.001866 0.435311
0.001876 0.435311
0.001876 0.435361
0.001876 0.435394
0.001876 0.435428
0.001876 0.435445
0.001876 0.435495
0.001876 0.435561
0.001876 0.435595
0.001876 0.435628
0.001876 0.435695
0.001876 0.435729
0.001876 0.435745
0.001887 0.435779
0.001887 0.435812
0.001897 0.435812
0.001897 0.435829
0.001907 0.435829
0.001907 0.435862
0.001907 0.435929
0.001907 0.436013
0.001907 0.436046
0.001907 0.436080
0.001917 0.436080
0.001917 0.436163
0.001917 0.436213
0.001917 0.436247
0.001917 0.436280
0.001917 0.436314
0.001928 0.436314
0.001928 0.436364
0.001938 0.436364
0.001938 0.436380
0.001938 0.436414
0.001938 0.436481
0.001938 0.436514
0.001938 0.436531
0.001948 0.436547
0.001948 0.436631
0.001948 0.436664
0.001948 0.436715
0.001948 0.436748
0.001948 0.436765
0.001948 0.436798
0.001948 0.436898
0.001948 0.436932
0.001958 0.436932
0.001958 0.436965
0.001958 0.437015
0.001958 0.437082
0.001958 0.437132
0.001958 0.437199
0.001958 0.437266
0.001958 0.437299
0.001969 0.437316
0.001969 0.437333
0.001969 0.437366
0.001979 0.437366
0.001979 0.437433
0.001979 0.437483
0.001979 0.437517
0.001979 0.437584
0.001989 0.437634
0.001989 0.437667
0.001989 0.437734
0.001989 0.437767
0.001989 0.437884
0.001989 0.437934
0.001989 0.438001
0.001989 0.438118
0.001989 0.438168
0.001989 0.438235
0.001989 0.438302
0.001999 0.438302
0.001999 0.438319
0.002010 0.438319
0.002010 0.438369
0.002020 0.438386
0.002020 0.438402
0.002020 0.438453
0.002020 0.438469
0.002020 0.438570
0.002020 0.438653
0.002020 0.438720
0.002020 0.438770
0.002020 0.438803
0.002020 0.438887
0.002020 0.438954
0.002020 0.439004
0.002020 0.439037
0.002020 0.439088
0.002020 0.439121
0.002020 0.439188
0.002020 0.439205
0.002020 0.439238
0.002020 0.439271
0.002020 0.439338
0.002020 0.439355
0.002020 0.439388
0.002020 0.439422
0.002020 0.439472
0.002020 0.439505
0.002020 0.439522
0.002020 0.439622
0.002020 0.439706
0.002020 0.439739
0.002020 0.439756
0.002020 0.439789
0.002020 0.439806
0.002020 0.439840
0.002020 0.439890
0.002020 0.439957
0.002020 0.440007
0.002020 0.440057
0.002030 0.440057
0.002030 0.440090
0.002030 0.440107
0.002030 0.440174
0.002030 0.440224
0.002030 0.440291
0.002030 0.440307
0.002030 0.440341
0.002041 0.440341
0.002041 0.440391
0.002041 0.440424
0.002041 0.440458
0.002041 0.440525
0.002041 0.440558
0.002041 0.440592
0.002041 0.440642
0.002051 0.440658
0.002051 0.440675
0.002061 0.440675
0.002061 0.440709
0.002061 0.440742
0.002061 0.440792
0.002061 0.440826
0.002061 0.440892
0.002061 0.440993
0.002061 0.441009
0.002061 0.441043
0.002061 0.441059
0.002061 0.441110
0.002061 0.441143
0.002061 0.441193
0.002061 0.441227
0.002071 0.441227
0.002071 0.441293
0.002071 0.441327
0.002071 0.441360
0.002071 0.441394
0.002071 0.441444
0.002082 0.441444
0.002082 0.441461
0.002082 0.441511
0.002082 0.441544
0.002092 0.441611
0.002092 0.441644
0.002092 0.441661
0.002092 0.441695
0.002092 0.441711
0.002092 0.441745
0.002102 0.441745
0.002102 0.441795
0.002102 0.441845
0.002102 0.441878
0.002102 0.441928
0.002102 0.441979
0.002102 0.442012
0.002102 0.442062
0.002112 0.442112
0.002123 0.442112
0.002123 0.442146
0.002123 0.442179
0.002123 0.442196
0.002133 0.442213
0.002133 0.442246
0.002133 0.442279
0.002133 0.442363
0.002143 0.442363
0.002143 0.442396
0.002153 0.442413
0.002153 0.442463
0.002153 0.442547
0.002164 0.442580
0.002164 0.442614
0.002164 0.442630
0.002184 0.442664
0.002184 0.442697
0.002184 0.442731
0.002184 0.442881
0.002194 0.442881
0.002194 0.442981
0.002194 0.443015
0.002194 0.443065
0.002194 0.443098
0.002194 0.443115
0.002194 0.443148
0.002194 0.443215
0.002194 0.443282
0.002194 0.443316
0.002205 0.443316
0.002205 0.443349
0.002215 0.443349
0.002215 0.443449
0.002215 0.443483
0.002215 0.443516
0.002225 0.443516
0.002225 0.443549
0.002225 0.443583
0.002225 0.443666
0.002235 0.443666
0.002235 0.443700
0.002235 0.443800
0.002235 0.443817
0.002235 0.443850
0.002235 0.443867
0.002235 0.443951
0.002235 0.444134
0.002235 0.444168
0.002246 0.444168
0.002246 0.444218
0.002256 0.444218
0.002256 0.444251
0.002256 0.444352
0.002256 0.444452
0.002266 0.444469
0.002266 0.444502
0.002266 0.444652
0.002266 0.444686
0.002266 0.444753
0.002266 0.444803
0.002266 0.444820
0.002276 0.444820
0.002276 0.444870
0.002276 0.444886
0.002276 0.444920
0.002276 0.444953
0.002276 0.445003
0.002276 0.445020
0.002276 0.445087
0.002287 0.445104
0.002287 0.445137
0.002287 0.445170
0.002287 0.445271
0.002287 0.445338
0.002287 0.445371
0.002287 0.445388
0.002307 0.445388
0.002307 0.445455
0.002307 0.445505
0.002307 0.445538
0.002307 0.445572
0.002307 0.445638
0.002307 0.445672
0.002328 0.445672
0.002328 0.445772
0.002338 0.445772
0.002338 0.445805
0.002338 0.445856
0.002338 0.445872
0.002338 0.445906
0.002338 0.445922
0.002338 0.446023
0.002338 0.446056
0.002338 0.446090
0.002338 0.446140
0.002338 0.446173
0.002338 0.446190
0.002338 0.446257
0.002338 0.446273
0.002348 0.446290
0.002348 0.446357
0.002348 0.446424
0.002348 0.446491
0.002358 0.446491
0.002358 0.446507
0.002358 0.446574
0.002358 0.446591
0.002358 0.446641
0.002358 0.446741
0.002358 0.446808
0.002358 0.446858
0.002358 0.446925
0.002358 0.446942
0.002358 0.446975
0.002358 0.447009
0.002358 0.447042
0.002369 0.447042
0.002369 0.447076
0.002369 0.447109
0.002369 0.447126
0.002369 0.447176
0.002369 0.447193
0.002369 0.447243
0.002369 0.447276
0.002369 0.447326
0.002369 0.447360
0.002369 0.447376
0.002369 0.447443
0.002369 0.447460
0.002379 0.447477
0.002379 0.447510
0.002379 0.447527
0.002379 0.447577
0.002379 0.447610
0.002379 0.447644
0.002379 0.447660
0.002389 0.447677
0.002389 0.447711
0.002389 0.447811
0.002389 0.447844
0.002389 0.447861
0.002399 0.447861
0.002399 0.447961
0.002399 0.448011
0.002399 0.448045
0.002399 0.448145
0.002399 0.448162
0.002399 0.448262
0.002399 0.448279
0.002399 0.448312
0.002399 0.448329
0.002399 0.448362
0.002399 0.448379
0.002410 0.448379
0.002410 0.448446
0.002410 0.448479
0.002410 0.448613
0.002410 0.448646
0.002410 0.448680
0.002410 0.448713
0.002410 0.448747
0.002410 0.448780
0.002410 0.448814
0.002420 0.448814
0.002420 0.448864
0.002420 0.448880
0.002420 0.449014
0.002420 0.449047
0.002420 0.449081
0.002420 0.449098
0.002420 0.449131
0.002420 0.449164
0.002430 0.449198
0.002430 0.449215
0.002430 0.449265
0.002430 0.449315
0.002430 0.449348
0.002430 0.449382
0.002430 0.449415
0.002430 0.449449
0.002430 0.449482
0.002430 0.449549
0.002440 0.449582
0.002451 0.449599
0.002451 0.449632
0.002451 0.449649
0.002461 0.449666
0.002461 0.449699
0.002461 0.449799
0.002461 0.449816
0.002471 0.449883
0.002481 0.449883
0.002481 0.449933
0.002481 0.449967
0.002481 0.449983
0.002481 0.450017
0.002481 0.450033
0.002492 0.450050
0.002492 0.450067
0.002512 0.450067
0.002512 0.450117
0.002512 0.450150
0.002512 0.450217
0.002512 0.450301
0.002512 0.450334
0.002512 0.450351
0.002512 0.450401
0.002512 0.450434
0.002512 0.450485
0.002512 0.450501
0.002512 0.450551
0.002512 0.450585
0.002512 0.450652
0.002512 0.450685
0.002512 0.450719
0.002512 0.450785
0.002512 0.450852
0.002512 0.450886
0.002522 0.450886
0.002522 0.450953
0.002533 0.450953
0.002533 0.450986
0.002533 0.451003
0.002543 0.451019
0.002543 0.451120
0.002543 0.451153
0.002543 0.451220
0.002553 0.451220
0.002553 0.451237
0.002553 0.451270
0.002553 0.451287
0.002553 0.451387
0.002553 0.451437
0.002553 0.451471
0.002553 0.451504
0.002563 0.451504
0.002563 0.451537
0.002563 0.451554
0.002563 0.451588
0.002563 0.451688
0.002563 0.451721
0.002574 0.451755
0.002574 0.451805
0.002574 0.451872
0.002574 0.451888
0.002574 0.451955
0.002574 0.452005
0.002574 0.452039
0.002584 0.452072
0.002584 0.452089
0.002584 0.452156
0.002584 0.452172
0.002584 0.452206
